Date,open,high,low,adj_close
2016-01-04,66.93,67.51,66.331,67.47
2016-01-05,67.29,68.12,66.25,68.05
2016-01-06,67.57,68.87,67.33,68.47
2016-01-07,67.67,68.71,67.6,68.51
2016-01-08,68.48,69.9,68.38,69.52
2016-01-11,69.39,69.93,69.31,69.41
2016-01-12,69.64,69.88,68.51,68.9
2016-01-13,69.04,69.49,68.86,69.02
2016-01-14,68.97,69.97,68.85,69.67
2016-01-15,69.0,69.44,68.18,68.88
2016-01-19,69.23,70.06,68.69,69.9
2016-01-20,69.45,69.75,67.94,68.73
2016-01-21,69.05,69.05,67.97,68.49
2016-01-22,69.14,69.83,68.52,69.76
2016-01-25,69.79,70.14,69.2737,69.56
2016-01-26,69.58,70.56,69.44,69.72
2016-01-27,69.82,70.12,69.17,69.71
2016-01-28,69.7,71.51,69.4275,70.94
2016-01-29,71.46,72.2,71.03,72.17
2016-02-01,70.27,71.42,69.94,70.18
2016-02-02,69.24,70.11,68.62,69.89
2016-02-03,70.05,70.42,69.277,69.93
2016-02-04,70.07,71.155,69.6201,70.43
2016-02-05,70.34,71.43,69.69,71.06
2016-02-08,70.06,70.89,69.08,69.49
2016-02-09,69.49,70.87,69.16,70.43
2016-02-10,70.13,70.74,69.05,70.29
2016-02-11,69.95,70.49,69.1073,69.21
2016-02-12,69.34,69.64,68.45,68.94
2016-02-16,69.49,69.56,68.56,69.15
2016-02-17,69.46,69.83,68.8,69.77
2016-02-18,69.31,70.205,69.19,69.75
2016-02-19,69.55,69.77,69.0,69.46
2016-02-22,69.78,70.78,69.62,70.74
2016-02-23,70.39,71.19,70.27,70.88
2016-02-24,70.92,71.3,70.33,71.22
2016-02-25,71.34,71.87,71.16,71.83
2016-02-26,71.6,71.75,69.91,70.02
2016-02-29,70.01,70.73,69.85,69.92
2016-03-01,70.33,70.42,69.56,69.95
2016-03-02,69.05,69.25,67.58,68.77
2016-03-03,68.89,70.0201,68.29,69.99
2016-03-04,69.54,70.78,69.32,70.62
2016-03-07,70.25,71.3751,70.13,71.22
2016-03-08,71.09,71.78,70.71,71.72
2016-03-09,71.7,72.33,71.6,72.1
2016-03-10,72.12,72.24,71.065,71.59
2016-03-11,71.8,72.34,71.605,72.22
2016-03-14,72.34,72.47,71.9075,72.34
2016-03-15,72.16,73.07,72.12,72.99
2016-03-16,72.75,73.8,72.09,73.56
2016-03-17,73.76,74.9,73.36,74.55
2016-03-18,74.61,74.89,73.45,73.46
2016-03-21,73.65,73.81,72.595,73.63
2016-03-22,73.71,73.74,72.92,72.96
2016-03-23,73.18,73.745,72.63,73.51
2016-03-24,73.51,73.59,73.03,73.42
2016-03-28,73.64,74.04,73.0,73.15
2016-03-29,73.47,74.7,73.09,74.64
2016-03-30,74.79,74.9,74.1,74.75
2016-03-31,74.54,75.18,74.307,75.12
2016-04-01,74.78,75.5,74.36,75.39
2016-04-04,75.22,75.22,74.29,74.58
2016-04-05,73.6,73.74,72.14,73.05
2016-04-06,72.89,73.23,72.34,72.75
2016-04-07,72.62,73.23,72.54,72.97
2016-04-08,73.24,73.5,72.83,73.04
2016-04-11,73.1,73.59,72.83,72.87
2016-04-12,72.99,73.325,72.78,73.22
2016-04-13,73.44,73.44,72.41,72.8
2016-04-14,72.8,73.1,72.41,72.7
2016-04-15,72.75,73.26,72.58,73.05
2016-04-18,73.0,73.16,72.16,72.87
2016-04-19,72.8,73.15,72.48,72.82
2016-04-20,72.98,73.09,71.02,71.08
2016-04-21,71.08,71.08,69.28,69.51
2016-04-22,69.6,70.25,69.6,70.06
2016-04-25,70.07,70.34,69.78,70.2
2016-04-26,70.25,70.57,69.69,69.9
2016-04-27,70.14,71.22,69.94,70.75
2016-04-28,70.22,71.09,70.05,71.03
2016-04-29,70.6,71.47,70.1,71.47
2016-05-02,71.7,72.475,71.5,72.1
2016-05-03,71.87,72.3,71.42,71.94
2016-05-04,70.41,73.02,70.41,72.78
2016-05-05,72.69,73.34,71.64,71.99
2016-05-06,72.11,72.22,70.57,71.27
2016-05-09,71.41,71.64,71.02,71.48
2016-05-10,71.73,71.87,71.38,71.52
2016-05-11,71.63,71.859,70.87,71.72
2016-05-12,71.64,72.39,71.42,72.28
2016-05-13,72.26,72.44,71.62,72.09
2016-05-16,72.01,72.35,71.52,72.22
2016-05-17,72.04,72.27,70.75,71.08
2016-05-18,70.57,71.24,69.31,69.61
2016-05-19,69.25,70.9,68.71,70.88
2016-05-20,71.15,71.2,70.66,70.98
